Long;Lat;Commune;group;order
3.5214636363636362;5.373636363636364;ADJAME;3;170
3.5192454545454543;5.364745454545455;ADJAME;3;171
3.5177636363636364;5.366227272727273;ADJAME;3;172
3.5127545454545452;5.365709090909091;ADJAME;3;173
3.512090909090909;5.3625727272727275;ADJAME;3;174
3.5112727272727273;5.361754545454546;ADJAME;3;175
3.5104454545454544;5.361754545454546;ADJAME;3;176
3.5091272727272727;5.362745454545455;ADJAME;3;177
3.5079727272727275;5.363727272727273;ADJAME;3;178
3.505672727272727;5.364054545454546;ADJAME;3;179
3.5043545454545453;5.365709090909091;ADJAME;3;180
3.503690909090909;5.373118181818182;ADJAME;3;181
3.5038636363636364;5.378381818181818;ADJAME;3;182
3.5038636363636364;5.382827272727273;ADJAME;3;183
3.503527272727273;5.3902363636363635;ADJAME;3;184
3.504518181818182;5.3902363636363635;ADJAME;3;185
3.5048454545454546;5.395181818181818;ADJAME;3;186
3.503527272727273;5.397481818181818;ADJAME;3;187
3.503690909090909;5.3997909090909095;ADJAME;3;188
3.503527272727273;5.403418181818182;ADJAME;3;189
3.5051727272727273;5.4072;ADJAME;3;190
3.5069909090909093;5.407363636363637;ADJAME;3;191
3.5099545454545455;5.413627272727273;ADJAME;3;192
3.509618181818182;5.417409090909091;ADJAME;3;193
3.511927272727273;5.423663636363637;ADJAME;3;194
3.5155363636363637;5.426990909090909;ADJAME;3;195
3.504681818181818;5.356481818181818;ATTECOUBE;4;196
3.5020454545454545;5.359445454545455;ATTECOUBE;4;197
3.4976;5.364227272727272;ATTECOUBE;4;198
3.4949636363636363;5.3662;ATTECOUBE;4;199
3.4953;5.367354545454545;ATTECOUBE;4;200
3.4946363636363635;5.368336363636364;ATTECOUBE;4;201
3.4931545454545456;5.369990909090909;ATTECOUBE;4;202
3.4936545454545453;5.371136363636364;ATTECOUBE;4;203
3.494309090909091;5.372781818181818;ATTECOUBE;4;204
3.493981818181818;5.3742636363636365;ATTECOUBE;4;205
3.4934818181818184;5.376572727272727;ATTECOUBE;4;206
3.4931545454545456;5.379863636363637;ATTECOUBE;4;207
3.4926636363636363;5.381345454545454;ATTECOUBE;4;208
3.4893727272727273;5.383981818181818;ATTECOUBE;4;209
3.490190909090909;5.385463636363636;ATTECOUBE;4;210
3.4925;5.386618181818182;ATTECOUBE;4;211
3.495790909090909;5.3879363636363635;ATTECOUBE;4;212
3.4995818181818183;5.388927272727273;ATTECOUBE;4;213
3.5035454545454545;5.389981818181818;ATTECOUBE;4;214
3.503763636363636;5.3752545454545455;ATTECOUBE;4;215
3.503927272727273;5.370527272727273;ATTECOUBE;4;216
3.504272727272727;5.366572727272727;ATTECOUBE;4;217
3.505672727272727;5.364054545454546;ATTECOUBE;4;218
3.5058363636363636;5.359781818181818;ATTECOUBE;4;219
3.504681818181818;5.356481818181818;ATTECOUBE;4;220
3.506881818181818;5.363881818181818;PLATEAU;5;221
3.5084454545454546;5.363327272727273;PLATEAU;5;222
3.509809090909091;5.362236363636364;PLATEAU;5;223
3.5112727272727273;5.361754545454546;PLATEAU;5;224
3.512090909090909;5.3625727272727275;PLATEAU;5;225
3.5127545454545452;5.365709090909091;PLATEAU;5;226
3.5177636363636364;5.366227272727273;PLATEAU;5;227
3.5193363636363637;5.364136363636364;PLATEAU;5;228
3.520436363636364;5.361745454545455;PLATEAU;5;229
3.5192636363636365;5.361118181818182;PLATEAU;5;230
3.519318181818182;5.359745454545455;PLATEAU;5;231
3.5186363636363636;5.359109090909091;PLATEAU;5;232
3.5188727272727274;5.351063636363636;PLATEAU;5;233
3.5200454545454547;5.349109090909091;PLATEAU;5;234
3.520436363636364;5.3479909090909095;PLATEAU;5;235
3.5203363636363636;5.346818181818182;PLATEAU;5;236
3.5213636363636365;5.345109090909091;PLATEAU;5;237
3.523118181818182;5.343936363636364;PLATEAU;5;238
3.5245818181818183;5.342963636363637;PLATEAU;5;239
3.5252636363636363;5.3417;PLATEAU;5;240
3.5256454545454545;5.339809090909091;PLATEAU;5;241
3.5252090909090907;5.338927272727273;PLATEAU;5;242
3.5252090909090907;5.3376090909090905;PLATEAU;5;243
3.524109090909091;5.336845454545455;PLATEAU;5;244
3.5234454545454543;5.3367272727272725;PLATEAU;5;245
3.5222454545454545;5.335527272727273;PLATEAU;5;246
3.5201545454545453;5.333990909090909;PLATEAU;5;247
3.5190545454545457;5.333654545454546;PLATEAU;5;248
3.515;5.333;PLATEAU;5;249
3.512909090909091;5.334427272727273;PLATEAU;5;250
3.510390909090909;5.336072727272727;PLATEAU;5;251
3.5079727272727275;5.338045454545455;PLATEAU;5;252
3.5077545454545453;5.339581818181818;PLATEAU;5;253
3.5065454545454546;5.340463636363636;PLATEAU;5;254
3.5066545454545452;5.341454545454545;PLATEAU;5;255
3.5077545454545453;5.343318181818182;PLATEAU;5;256
3.5072;5.345736363636363;PLATEAU;5;257
3.5054454545454545;5.348254545454545;PLATEAU;5;258
3.5050090909090907;5.349790909090909;PLATEAU;5;259
3.5050090909090907;5.351109090909091;PLATEAU;5;260
3.504236363636364;5.3527545454545455;PLATEAU;5;261
3.5034727272727273;5.354409090909091;PLATEAU;5;262
3.504681818181818;5.356481818181818;PLATEAU;5;263
3.5057;5.359390909090909;PLATEAU;5;264
3.506881818181818;5.363881818181818;PLATEAU;5;265
3.4893727272727273;5.383981818181818;YOPOUGON;6;266
3.488709090909091;5.3746;YOPOUGON;6;267
3.4890363636363637;5.3662;YOPOUGON;6;268
3.4892;5.365045454545455;YOPOUGON;6;269
3.4890363636363637;5.363890909090909;YOPOUGON;6;270
3.490681818181818;5.362245454545454;YOPOUGON;6;271
3.4964454545454546;5.357636363636364;YOPOUGON;6;272
3.4966181818181816;5.355663636363636;YOPOUGON;6;273
3.4966181818181816;5.354345454545455;YOPOUGON;6;274
3.4982636363636366;5.3517090909090905;YOPOUGON;6;275
3.499909090909091;5.3471;YOPOUGON;6;276
3.5004;5.3443;YOPOUGON;6;277
3.5007272727272727;5.342981818181818;YOPOUGON;6;278
3.502209090909091;5.341009090909091;YOPOUGON;6;279
3.5032;5.337545454545454;YOPOUGON;6;280
3.5040272727272725;5.336063636363637;YOPOUGON;6;281
3.504681818181818;5.334581818181818;YOPOUGON;6;282
3.504681818181818;5.3331;YOPOUGON;6;283
3.503527272727273;5.332118181818182;YOPOUGON;6;284
3.5007272727272727;5.329972727272727;YOPOUGON;6;285
3.4976;5.328490909090909;YOPOUGON;6;286
3.494309090909091;5.327009090909091;YOPOUGON;6;287
3.494309090909091;5.324209090909091;YOPOUGON;6;288
3.4869;5.323881818181818;YOPOUGON;6;289
3.4867363636363637;5.325527272727273;YOPOUGON;6;290
3.484590909090909;5.327663636363637;YOPOUGON;6;291
3.483609090909091;5.328327272727273;YOPOUGON;6;292
3.4829454545454546;5.328981818181818;YOPOUGON;6;293
3.4813;5.328654545454546;YOPOUGON;6;294
3.4809727272727273;5.327663636363637;YOPOUGON;6;295
3.4806454545454546;5.326518181818182;YOPOUGON;6;296
3.4791636363636362;5.326518181818182;YOPOUGON;6;297
3.4786636363636365;5.3275;YOPOUGON;6;298
3.478009090909091;5.328163636363636;YOPOUGON;6;299
3.477018181818182;5.328654545454546;YOPOUGON;6;300
3.4755363636363636;5.329318181818182;YOPOUGON;6;301
3.474381818181818;5.329972727272727;YOPOUGON;6;302
3.473227272727273;5.329809090909091;YOPOUGON;6;303
3.472081818181818;5.329481818181818;YOPOUGON;6;304
3.4715818181818183;5.328327272727273;YOPOUGON;6;305
3.4697727272727272;5.328490909090909;YOPOUGON;6;306
3.4694454545454545;5.329481818181818;YOPOUGON;6;307
3.4679636363636366;5.329972727272727;YOPOUGON;6;308
3.4678;5.330636363636364;YOPOUGON;6;309
3.4678;5.3308;YOPOUGON;6;310
3.466809090909091;5.330963636363636;YOPOUGON;6;311
3.465981818181818;5.332281818181818;YOPOUGON;6;312
3.465981818181818;5.332936363636364;YOPOUGON;6;313
3.465818181818182;5.333763636363637;YOPOUGON;6;314
3.465818181818182;5.334418181818182;YOPOUGON;6;315
3.4653272727272726;5.335409090909091;YOPOUGON;6;316
3.464672727272727;5.335409090909091;YOPOUGON;6;317
3.464009090909091;5.335245454545454;YOPOUGON;6;318
3.462527272727273;5.334581818181818;YOPOUGON;6;319
3.461709090909091;5.335572727272727;YOPOUGON;6;320
3.4600545454545455;5.3357363636363635;YOPOUGON;6;321
3.457590909090909;5.333263636363636;YOPOUGON;6;322
3.457427272727273;5.332118181818182;YOPOUGON;6;323
3.4587454545454546;5.330636363636364;YOPOUGON;6;324
3.4597272727272728;5.330136363636363;YOPOUGON;6;325
3.4608818181818184;5.329645454545455;YOPOUGON;6;326
3.4633545454545454;5.329645454545455;YOPOUGON;6;327
3.464672727272727;5.327836363636363;YOPOUGON;6;328
3.464009090909091;5.326181818181818;YOPOUGON;6;329
3.461709090909091;5.3252;YOPOUGON;6;330
3.4597272727272728;5.3247;YOPOUGON;6;331
3.4590727272727273;5.322890909090909;YOPOUGON;6;332
3.4597272727272728;5.321909090909091;YOPOUGON;6;333
3.461209090909091;5.3224;YOPOUGON;6;334
3.4623636363636363;5.323218181818182;YOPOUGON;6;335
3.4638454545454547;5.323554545454545;YOPOUGON;6;336
3.4653272727272726;5.322727272727272;YOPOUGON;6;337
3.465818181818182;5.322236363636364;YOPOUGON;6;338
3.4643363636363635;5.321572727272727;YOPOUGON;6;339
3.4623636363636363;5.3207545454545455;YOPOUGON;6;340
3.460390909090909;5.320590909090909;YOPOUGON;6;341
3.458572727272727;5.3197636363636365;YOPOUGON;6;342
3.4569272727272726;5.3196;YOPOUGON;6;343
3.454127272727273;5.319927272727273;YOPOUGON;6;344
3.4503454545454546;5.3197636363636365;YOPOUGON;6;345
3.4496818181818183;5.320418181818182;YOPOUGON;6;346
3.4483636363636365;5.320418181818182;YOPOUGON;6;347
3.4472181818181817;5.321409090909091;YOPOUGON;6;348
3.4465545454545454;5.322072727272727;YOPOUGON;6;349
3.445736363636364;5.322890909090909;YOPOUGON;6;350
3.443918181818182;5.323218181818182;YOPOUGON;6;351
3.442109090909091;5.324209090909091;YOPOUGON;6;352
3.440790909090909;5.325527272727273;YOPOUGON;6;353
3.4403;5.326845454545454;YOPOUGON;6;354
3.439636363636364;5.327836363636363;YOPOUGON;6;355
3.439309090909091;5.328818181818182;YOPOUGON;6;356
3.438490909090909;5.329972727272727;YOPOUGON;6;357
3.4363454545454544;5.3303;YOPOUGON;6;358
3.4340454545454544;5.330636363636364;YOPOUGON;6;359
3.432390909090909;5.330136363636363;YOPOUGON;6;360
3.4312454545454547;5.329481818181818;YOPOUGON;6;361
3.430909090909091;5.328490909090909;YOPOUGON;6;362
3.430090909090909;5.327172727272727;YOPOUGON;6;363
3.4276181818181817;5.326354545454546;YOPOUGON;6;364
3.424818181818182;5.326018181818182;YOPOUGON;6;365
3.4218545454545453;5.327009090909091;YOPOUGON;6;366
3.4195545454545453;5.328163636363636;YOPOUGON;6;367
3.4190545454545456;5.328818181818182;YOPOUGON;6;368
3.4179;5.329481818181818;YOPOUGON;6;369
3.417572727272727;5.328490909090909;YOPOUGON;6;370
3.4167545454545456;5.329645454545455;YOPOUGON;6;371
3.416418181818182;5.330636363636364;YOPOUGON;6;372
3.4144454545454543;5.331781818181819;YOPOUGON;6;373
3.4144454545454543;5.3336;YOPOUGON;6;374
3.4128;5.334254545454545;YOPOUGON;6;375
3.4116454545454546;5.334254545454545;YOPOUGON;6;376
3.410990909090909;5.335409090909091;YOPOUGON;6;377
3.41;5.336390909090909;YOPOUGON;6;378
3.4096727272727274;5.337218181818182;YOPOUGON;6;379
3.4093454545454547;5.338209090909091;YOPOUGON;6;380
3.4101636363636363;5.3390272727272725;YOPOUGON;6;381
3.411481818181818;5.339363636363636;YOPOUGON;6;382
3.411318181818182;5.340509090909091;YOPOUGON;6;383
3.4088454545454545;5.341172727272728;YOPOUGON;6;384
3.409009090909091;5.344627272727273;YOPOUGON;6;385
3.408190909090909;5.345618181818182;YOPOUGON;6;386
3.4108272727272726;5.346772727272727;YOPOUGON;6;387
3.4096727272727274;5.3475909090909095;YOPOUGON;6;388
3.4093454545454547;5.348745454545455;YOPOUGON;6;389
3.409509090909091;5.350063636363636;YOPOUGON;6;390
3.4091727272727272;5.350554545454545;YOPOUGON;6;391
3.4096727272727274;5.352036363636364;YOPOUGON;6;392
3.408518181818182;5.353518181818182;YOPOUGON;6;393
3.4083545454545456;5.356809090909091;YOPOUGON;6;394
3.4063818181818184;5.3569818181818185;YOPOUGON;6;395
3.4047272727272726;5.357309090909091;YOPOUGON;6;396
3.4035818181818183;5.357472727272727;YOPOUGON;6;397
3.4017636363636363;5.356318181818182;YOPOUGON;6;398
3.4027545454545454;5.353190909090909;YOPOUGON;6;399
3.4027545454545454;5.351054545454545;YOPOUGON;6;400
3.403081818181818;5.348745454545455;YOPOUGON;6;401
3.399790909090909;5.3466;YOPOUGON;6;402
3.4009454545454547;5.345118181818182;YOPOUGON;6;403
3.4034181818181817;5.344954545454545;YOPOUGON;6;404
3.4034181818181817;5.343472727272728;YOPOUGON;6;405
3.4017636363636363;5.343472727272728;YOPOUGON;6;406
3.400618181818182;5.341827272727273;YOPOUGON;6;407
3.4012727272727274;5.340345454545455;YOPOUGON;6;408
3.400618181818182;5.338209090909091;YOPOUGON;6;409
3.4027545454545454;5.337872727272727;YOPOUGON;6;410
3.4017636363636363;5.3359;YOPOUGON;6;411
3.403909090909091;5.333427272727273;YOPOUGON;6;412
3.4058818181818182;5.330463636363636;YOPOUGON;6;413
3.4078636363636363;5.3303;YOPOUGON;6;414
3.409509090909091;5.328654545454546;YOPOUGON;6;415
3.4098363636363636;5.326354545454546;YOPOUGON;6;416
3.4086818181818184;5.325036363636364;YOPOUGON;6;417
3.4057181818181816;5.325363636363637;YOPOUGON;6;418
3.4027545454545454;5.326181818181818;YOPOUGON;6;419
3.3994636363636364;5.3275;YOPOUGON;6;420
3.3965;5.330636363636364;YOPOUGON;6;421
3.393536363636364;5.330136363636363;YOPOUGON;6;422
3.3909;5.329645454545455;YOPOUGON;6;423
3.389418181818182;5.329145454545454;YOPOUGON;6;424
3.3874454545454546;5.328654545454546;YOPOUGON;6;425
3.386290909090909;5.329972727272727;YOPOUGON;6;426
3.3854636363636366;5.335245454545454;YOPOUGON;6;427
3.3882636363636363;5.3443;YOPOUGON;6;428
3.3881;5.3527;YOPOUGON;6;429
3.388590909090909;5.353354545454545;YOPOUGON;6;430
3.388590909090909;5.361090909090909;YOPOUGON;6;431
3.4058818181818182;5.385463636363636;YOPOUGON;6;432
3.4083545454545456;5.394027272727273;YOPOUGON;6;433
3.405390909090909;5.400445454545454;YOPOUGON;6;434
3.4170818181818183;5.400118181818182;YOPOUGON;6;435
3.4200454545454546;5.402590909090909;YOPOUGON;6;436
3.4243272727272727;5.402427272727273;YOPOUGON;6;437
3.424818181818182;5.403245454545455;YOPOUGON;6;438
3.4289363636363634;5.4029181818181815;YOPOUGON;6;439
3.4291;5.410990909090909;YOPOUGON;6;440
3.4296;5.412136363636364;YOPOUGON;6;441
3.4291;5.4207;YOPOUGON;6;442
3.4516636363636364;5.420863636363636;YOPOUGON;6;443
3.4592363636363634;5.418890909090909;YOPOUGON;6;444
3.4590727272727273;5.4072;YOPOUGON;6;445
3.4577545454545455;5.4049;YOPOUGON;6;446
3.4608818181818184;5.3997909090909095;YOPOUGON;6;447
3.4707636363636363;5.396;YOPOUGON;6;448
3.474881818181818;5.386290909090909;YOPOUGON;6;449
3.477018181818182;5.3853;YOPOUGON;6;450
3.478336363636364;5.384145454545455;YOPOUGON;6;451
3.4893727272727273;5.383981818181818;YOPOUGON;6;452
3.5337727272727273;5.265654545454545;PORT-BOUET;7;453
3.5352545454545456;5.268618181818182;PORT-BOUET;7;454
3.540190909090909;5.267381818181819;PORT-BOUET;7;455
3.5510545454545452;5.264909090909091;PORT-BOUET;7;456
3.5567363636363636;5.266636363636364;PORT-BOUET;7;457
3.5673636363636363;5.263918181818182;PORT-BOUET;7;458
3.5713090909090908;5.263672727272727;PORT-BOUET;7;459
3.5844;5.257254545454545;PORT-BOUET;7;460
3.5878636363636365;5.256763636363637;PORT-BOUET;7;461
3.593790909090909;5.255527272727273;PORT-BOUET;7;462
3.6009545454545453;5.255272727272727;PORT-BOUET;7;463
3.6088545454545455;5.253790909090909;PORT-BOUET;7;464
3.616763636363636;5.2533;PORT-BOUET;7;465
3.624909090909091;5.252063636363636;PORT-BOUET;7;466
3.632563636363636;5.251327272727273;PORT-BOUET;7;467
3.637509090909091;5.250090909090909;PORT-BOUET;7;468
3.6394818181818183;5.250090909090909;PORT-BOUET;7;469
3.6402272727272726;5.248854545454545;PORT-BOUET;7;470
3.644172727272727;5.248854545454545;PORT-BOUET;7;471
3.6456545454545455;5.247372727272727;PORT-BOUET;7;472
3.6506;5.247618181818182;PORT-BOUET;7;473
3.655290909090909;5.248118181818182;PORT-BOUET;7;474
3.685918181818182;5.240454545454545;PORT-BOUET;7;475
3.6874;5.241445454545454;PORT-BOUET;7;476
3.6876454545454544;5.244163636363637;PORT-BOUET;7;477
3.685918181818182;5.247863636363636;PORT-BOUET;7;478
3.6812272727272726;5.252563636363637;PORT-BOUET;7;479
3.6765363636363637;5.2577454545454545;PORT-BOUET;7;480
3.6718363636363636;5.262690909090909;PORT-BOUET;7;481
3.667890909090909;5.271081818181818;PORT-BOUET;7;482
3.6664090909090907;5.272818181818182;PORT-BOUET;7;483
3.6666545454545454;5.277509090909091;PORT-BOUET;7;484
3.663690909090909;5.283927272727273;PORT-BOUET;7;485
3.659490909090909;5.287881818181818;PORT-BOUET;7;486
3.6592454545454545;5.290354545454545;PORT-BOUET;7;487
3.6587454545454547;5.292572727272727;PORT-BOUET;7;488
3.6582545454545454;5.2948;PORT-BOUET;7;489
3.6570181818181817;5.295781818181818;PORT-BOUET;7;490
3.656281818181818;5.2972636363636365;PORT-BOUET;7;491
3.651090909090909;5.297763636363636;PORT-BOUET;7;492
3.649363636363636;5.296772727272727;PORT-BOUET;7;493
3.645909090909091;5.296772727272727;PORT-BOUET;7;494
3.6434363636363636;5.296281818181818;PORT-BOUET;7;495
3.641209090909091;5.295781818181818;PORT-BOUET;7;496
3.6402272727272726;5.294545454545455;PORT-BOUET;7;497
3.640718181818182;5.2930636363636365;PORT-BOUET;7;498
3.6444272727272726;5.291836363636364;PORT-BOUET;7;499
3.6476363636363636;5.290845454545455;PORT-BOUET;7;500
3.649118181818182;5.290845454545455;PORT-BOUET;7;501
3.652081818181818;5.2901;PORT-BOUET;7;502
3.653318181818182;5.288872727272727;PORT-BOUET;7;503
3.653318181818182;5.2873909090909095;PORT-BOUET;7;504
3.651336363636364;5.287636363636364;PORT-BOUET;7;505
3.6476363636363636;5.288127272727273;PORT-BOUET;7;506
3.6422;5.288618181818181;PORT-BOUET;7;507
3.639981818181818;5.2873909090909095;PORT-BOUET;7;508
3.6372636363636364;5.288872727272727;PORT-BOUET;7;509
3.6352818181818183;5.291836363636364;PORT-BOUET;7;510
3.636518181818182;5.296027272727272;PORT-BOUET;7;511
3.6360272727272727;5.298009090909091;PORT-BOUET;7;512
3.6335545454545453;5.299245454545455;PORT-BOUET;7;513
3.6303454545454548;5.299981818181818;PORT-BOUET;7;514
3.626890909090909;5.3014636363636365;PORT-BOUET;7;515
3.6259;5.304927272727273;PORT-BOUET;7;516
3.6266363636363637;5.307145454545455;PORT-BOUET;7;517
3.628118181818182;5.309118181818182;PORT-BOUET;7;518
3.627136363636364;5.3106;PORT-BOUET;7;519
3.618981818181818;5.3111;PORT-BOUET;7;520
3.615527272727273;5.312827272727272;PORT-BOUET;7;521
3.6130545454545455;5.313318181818182;PORT-BOUET;7;522
3.611572727272727;5.312336363636364;PORT-BOUET;7;523
3.6100909090909092;5.310109090909091;PORT-BOUET;7;524
3.6054;5.310109090909091;PORT-BOUET;7;525
3.603418181818182;5.310109090909091;PORT-BOUET;7;526
3.6046545454545456;5.3069;PORT-BOUET;7;527
3.6061363636363635;5.304181818181818;PORT-BOUET;7;528
3.6098454545454546;5.303936363636364;PORT-BOUET;7;529
3.612318181818182;5.300727272727273;PORT-BOUET;7;530
3.6145363636363634;5.298745454545455;PORT-BOUET;7;531
3.6150272727272728;5.2948;PORT-BOUET;7;532
3.615527272727273;5.291836363636364;PORT-BOUET;7;533
3.6177454545454544;5.285909090909091;PORT-BOUET;7;534
3.6133;5.289363636363636;PORT-BOUET;7;535
3.612563636363636;5.291090909090909;PORT-BOUET;7;536
3.6088545454545455;5.290845454545455;PORT-BOUET;7;537
3.607372727272727;5.293563636363636;PORT-BOUET;7;538
3.6051545454545453;5.2948;PORT-BOUET;7;539
3.6029272727272725;5.297018181818181;PORT-BOUET;7;540
3.6019363636363635;5.2982545454545455;PORT-BOUET;7;541
3.600709090909091;5.2972636363636365;PORT-BOUET;7;542
3.597;5.297018181818181;PORT-BOUET;7;543
3.5957636363636363;5.295536363636364;PORT-BOUET;7;544
3.5952727272727274;5.292572727272727;PORT-BOUET;7;545
3.5940363636363637;5.2906;PORT-BOUET;7;546
3.5915636363636363;5.2901;PORT-BOUET;7;547
3.587618181818182;5.289118181818182;PORT-BOUET;7;548
3.583172727272727;5.2896090909090905;PORT-BOUET;7;549
3.5819363636363635;5.287881818181818;PORT-BOUET;7;550
3.5809454545454544;5.286890909090909;PORT-BOUET;7;551
3.5809454545454544;5.285909090909091;PORT-BOUET;7;552
3.5826727272727275;5.284172727272727;PORT-BOUET;7;553
3.5858818181818184;5.284427272727273;PORT-BOUET;7;554
3.5925545454545453;5.284427272727273;PORT-BOUET;7;555
3.5962545454545456;5.284918181818182;PORT-BOUET;7;556
3.599718181818182;5.285163636363636;PORT-BOUET;7;557
3.6019363636363635;5.284427272727273;PORT-BOUET;7;558
3.6024363636363637;5.2831909090909095;PORT-BOUET;7;559
3.600209090909091;5.282690909090909;PORT-BOUET;7;560
3.5952727272727274;5.281954545454545;PORT-BOUET;7;561
3.5893454545454544;5.280227272727273;PORT-BOUET;7;562
3.5856363636363637;5.279727272727273;PORT-BOUET;7;563
3.5819363636363635;5.279727272727273;PORT-BOUET;7;564
3.5797090909090907;5.2831909090909095;PORT-BOUET;7;565
3.5777363636363635;5.283681818181818;PORT-BOUET;7;566
3.5762545454545456;5.284427272727273;PORT-BOUET;7;567
3.575018181818182;5.283927272727273;PORT-BOUET;7;568
3.5730454545454546;5.281954545454545;PORT-BOUET;7;569
3.571809090909091;5.279236363636364;PORT-BOUET;7;570
3.5713090909090908;5.278745454545454;PORT-BOUET;7;571
3.569581818181818;5.278490909090909;PORT-BOUET;7;572
3.568590909090909;5.279481818181818;PORT-BOUET;7;573
3.5637363636363637;5.279890909090909;PORT-BOUET;7;574
3.563727272727273;5.283309090909091;PORT-BOUET;7;575
3.5591909090909093;5.284081818181818;PORT-BOUET;7;576
3.5553;5.283827272727272;PORT-BOUET;7;577
3.553181818181818;5.285581818181818;PORT-BOUET;7;578
3.5521545454545453;5.285363636363637;PORT-BOUET;7;579
3.551718181818182;5.284563636363637;PORT-BOUET;7;580
3.550109090909091;5.284709090909091;PORT-BOUET;7;581
3.549009090909091;5.286027272727273;PORT-BOUET;7;582
3.5488636363636363;5.287118181818181;PORT-BOUET;7;583
3.545427272727273;5.288654545454546;PORT-BOUET;7;584
3.543963636363636;5.291290909090909;PORT-BOUET;7;585
3.5433;5.292390909090909;PORT-BOUET;7;586
3.543518181818182;5.2951;PORT-BOUET;7;587
3.5426454545454544;5.295463636363636;PORT-BOUET;7;588
3.531881818181818;5.291290909090909;PORT-BOUET;7;589
3.530790909090909;5.291363636363636;PORT-BOUET;7;590
3.5295454545454548;5.289318181818182;PORT-BOUET;7;591
3.5278636363636364;5.287118181818181;PORT-BOUET;7;592
3.5276363636363635;5.286536363636364;PORT-BOUET;7;593
3.5269090909090908;5.285654545454546;PORT-BOUET;7;594
3.5250090909090908;5.285145454545455;PORT-BOUET;7;595
3.5239818181818183;5.284781818181818;PORT-BOUET;7;596
3.520390909090909;5.284854545454546;PORT-BOUET;7;597
3.5181272727272725;5.2858;PORT-BOUET;7;598
3.516590909090909;5.2858;PORT-BOUET;7;599
3.5144636363636366;5.284490909090909;PORT-BOUET;7;600
3.513809090909091;5.283972727272728;PORT-BOUET;7;601
3.514390909090909;5.282945454545454;PORT-BOUET;7;602
3.5143181818181817;5.281854545454546;PORT-BOUET;7;603
3.5337727272727273;5.265654545454545;PORT-BOUET;7;604
3.5677363636363637;5.321;KOUMASSI;8;605
3.5653272727272727;5.321118181818182;KOUMASSI;8;606
3.5624727272727275;5.321554545454545;KOUMASSI;8;607
3.558736363636364;5.321336363636363;KOUMASSI;8;608
3.558409090909091;5.3243;KOUMASSI;8;609
3.5571636363636365;5.327136363636364;KOUMASSI;8;610
3.5561;5.3281363636363634;KOUMASSI;8;611
3.558618181818182;5.330236363636364;KOUMASSI;8;612
3.561581818181818;5.331063636363637;KOUMASSI;8;613
3.5630636363636365;5.333363636363637;KOUMASSI;8;614
3.5635636363636363;5.335836363636363;KOUMASSI;8;615
3.5650454545454546;5.336;KOUMASSI;8;616
3.566690909090909;5.334845454545454;KOUMASSI;8;617
3.570972727272727;5.335345454545455;KOUMASSI;8;618
3.570809090909091;5.334027272727273;KOUMASSI;8;619
3.570309090909091;5.332054545454546;KOUMASSI;8;620
3.569818181818182;5.331227272727273;KOUMASSI;8;621
3.5716272727272727;5.330072727272727;KOUMASSI;8;622
3.5736090909090907;5.330736363636364;KOUMASSI;8;623
3.575418181818182;5.331718181818182;KOUMASSI;8;624
3.5788727272727274;5.331227272727273;KOUMASSI;8;625
3.5803545454545453;5.328918181818182;KOUMASSI;8;626
3.583818181818182;5.324809090909091;KOUMASSI;8;627
3.586618181818182;5.321845454545454;KOUMASSI;8;628
3.5874363636363635;5.322336363636364;KOUMASSI;8;629
3.586781818181818;5.324809090909091;KOUMASSI;8;630
3.5869454545454547;5.326945454545455;KOUMASSI;8;631
3.5851363636363636;5.328590909090909;KOUMASSI;8;632
3.5825;5.330236363636364;KOUMASSI;8;633
3.5833181818181816;5.333036363636364;KOUMASSI;8;634
3.592872727272727;5.332872727272727;KOUMASSI;8;635
3.595172727272727;5.335181818181818;KOUMASSI;8;636
3.5979727272727273;5.333536363636363;KOUMASSI;8;637
3.598309090909091;5.329254545454545;KOUMASSI;8;638
3.6055545454545452;5.329418181818181;KOUMASSI;8;639
3.6072;5.3305727272727275;KOUMASSI;8;640
3.6095;5.3287545454545455;KOUMASSI;8;641
3.6095;5.326290909090909;KOUMASSI;8;642
3.6072;5.3264545454545456;KOUMASSI;8;643
3.6070363636363636;5.320027272727272;KOUMASSI;8;644
3.6040727272727273;5.320527272727273;KOUMASSI;8;645
3.6032454545454544;5.318545454545455;KOUMASSI;8;646
3.596990909090909;5.318545454545455;KOUMASSI;8;647
3.596990909090909;5.317390909090909;KOUMASSI;8;648
3.5938636363636363;5.313936363636364;KOUMASSI;8;649
3.5943545454545456;5.309818181818182;KOUMASSI;8;650
3.589909090909091;5.299772727272727;KOUMASSI;8;651
3.588590909090909;5.2976363636363635;KOUMASSI;8;652
3.585627272727273;5.296481818181818;KOUMASSI;8;653
3.5833181818181816;5.295490909090909;KOUMASSI;8;654
3.581672727272727;5.294836363636364;KOUMASSI;8;655
3.5765727272727275;5.294836363636364;KOUMASSI;8;656
3.575418181818182;5.295327272727273;KOUMASSI;8;657
3.575418181818182;5.297309090909091;KOUMASSI;8;658
3.5714636363636365;5.297472727272727;KOUMASSI;8;659
3.5717909090909092;5.295490909090909;KOUMASSI;8;660
3.574263636363636;5.295327272727273;KOUMASSI;8;661
3.5747545454545455;5.294509090909091;KOUMASSI;8;662
3.5739363636363635;5.292363636363636;KOUMASSI;8;663
3.5727818181818183;5.291709090909091;KOUMASSI;8;664
